date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:11	212156/212156	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.17.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.eot	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
16:02:11	93444/93444	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.17.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.woff2	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
16:02:13	114588/114588	---M--	200	added ('OK')	font/woff	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.17.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.woff	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
16:02:13	211996/211996	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.17.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.ttf	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
16:02:13	319546/319546	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.17.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.svg	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
16:02:14	3300/3300	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Mar%202025%2018:55:39%20GMT	https://swyftmarkets.com/wp-content/uploads/2022/08/Crypto-Trading-CTA-BG.webp	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/2022/08/Crypto-Trading-CTA-BG.webp	(from https://swyftmarkets.com/wp-content/uploads/elementor/css/post-92.css?ver=1744221309)
16:02:15	33175/33175	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:15%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/css/img/select-arrow.svg	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/css/img/select-arrow.svg	(from https://swyftmarkets.com/wp-content/uploads/uicore-global.css?ver=8863)
16:02:15	13648/13648	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2028%20Mar%202025%2018:55:37%20GMT	https://swyftmarkets.com/wp-content/themes/level-wp/assets/skin/level/fonts/uicore-icons.ttf?d6fuaj	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/themes/level-wp/assets/skin/level/fonts/uicore-iconse7a1.ttf	(from https://swyftmarkets.com/wp-content/uploads/uicore-global.css?ver=8863)
16:02:16	13724/13724	---M--	200	added ('OK')	font/woff	date:Fri,%2028%20Mar%202025%2018:55:37%20GMT	https://swyftmarkets.com/wp-content/themes/level-wp/assets/skin/level/fonts/uicore-icons.woff?d6fuaj	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/themes/level-wp/assets/skin/level/fonts/uicore-iconse7a1.woff	(from https://swyftmarkets.com/wp-content/uploads/uicore-global.css?ver=8863)
16:02:16	45849/45849	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Mar%202025%2018:55:37%20GMT	https://swyftmarkets.com/wp-content/themes/level-wp/assets/skin/level/fonts/uicore-icons.svg?d6fuaj	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/themes/level-wp/assets/skin/level/fonts/uicore-iconse7a1.svg	(from https://swyftmarkets.com/wp-content/uploads/uicore-global.css?ver=8863)
16:02:17	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:02:17	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:02:18	78196/78196	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:02:19	101652/101652	---M--	200	added ('OK')	font/woff	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:02:19	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:02:20	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:02:20	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:02:20	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:02:20	76764/76764	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:02:21	90060/90060	---M--	200	added ('OK')	font/woff	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:02:21	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:02:21	11740/11740	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:55:38%20GMT	https://swyftmarkets.com/wp-content/uploads/elementor/css/post-241.css?ver=1686224128	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/elementor/css/post-241f7df.css	(from https://swyftmarkets.com/about-us/)
16:02:21	17510/17510	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:55:34%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons8a54.css	(from https://swyftmarkets.com/about-us/)
16:02:22	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://swyftmarkets.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:02:23	15453/15453	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:23%20GMT	https://swyftmarkets.com/wp-json/wp/v2/pages/241	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/wp/v2/pages/241.json	(from https://swyftmarkets.com/about-us/)
16:02:24	2061/2061	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:24%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Fabout-us%2F	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embed5f4d.json	(from https://swyftmarkets.com/about-us/)
16:02:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2015:02:24%20GMT	https://swyftmarkets.com/?p=241	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/index03e1.html	(from https://swyftmarkets.com/about-us/)
16:02:25	2221/2221	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Sep%202025%2015:02:25%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Fabout-us%2F&format=xml	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embed57ed	(from https://swyftmarkets.com/about-us/)
16:02:25	6686/6686	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Mar%202025%2018:55:39%20GMT	https://swyftmarkets.com/wp-content/uploads/2022/08/Financial-Reporting-FAQ-Image-2.webp	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/2022/08/Financial-Reporting-FAQ-Image-2.webp	(from https://swyftmarkets.com/about-us/)
16:02:25	109426/109426	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20Mar%202025%2018:55:38%20GMT	https://swyftmarkets.com/wp-content/uploads/2022/08/Financial-Reporting-FAQ-Image-1.webp	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/2022/08/Financial-Reporting-FAQ-Image-1.webp	(from https://swyftmarkets.com/about-us/)
16:02:26	33155/33155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:26%20GMT	https://swyftmarkets.com/about-us/swyftmarkets.com/app/account/login.php	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/about-us/swyftmarkets.com/app/account/login.php	(from https://swyftmarkets.com/about-us/)
16:02:27	17915/17915	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:55:38%20GMT	https://swyftmarkets.com/wp-content/uploads/elementor/css/post-236.css?ver=1686070750	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/elementor/css/post-2368ee3.css	(from https://swyftmarkets.com/plans/)
16:02:29	15230/15230	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:29%20GMT	https://swyftmarkets.com/wp-json/wp/v2/pages/236	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/wp/v2/pages/236.json	(from https://swyftmarkets.com/plans/)
16:02:30	2046/2046	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:30%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Fplans%2F	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embed37ad.json	(from https://swyftmarkets.com/plans/)
16:02:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2015:02:30%20GMT	https://swyftmarkets.com/?p=236	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/index0133.html	(from https://swyftmarkets.com/plans/)
16:02:31	2206/2206	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Sep%202025%2015:02:32%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Fplans%2F&format=xml	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embedb6d4	(from https://swyftmarkets.com/plans/)
16:02:32	9844/9844	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:55:35%20GMT	https://swyftmarkets.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://swyftmarkets.com/plans/)
16:02:33	32330/32330	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:33%20GMT	https://swyftmarkets.com/user/register	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/user/register	(from https://swyftmarkets.com/plans/)
16:02:34	33152/33152	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:34%20GMT	https://swyftmarkets.com/plans/swyftmarkets.com/app/account/login.php	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/plans/swyftmarkets.com/app/account/login.php	(from https://swyftmarkets.com/plans/)
16:02:35	260/260	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Jul%202025%2014:11:22%20GMT	https://swyftmarkets.com/wp-content/uploads/elementor/css/post-333.css?ver=1751983882	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/elementor/css/post-333a38e.css	(from https://swyftmarkets.com/faq/)
16:02:36	19350/19350	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:36%20GMT	https://swyftmarkets.com/wp-json/wp/v2/pages/333	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/wp/v2/pages/333.json	(from https://swyftmarkets.com/faq/)
16:02:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2015:02:38%20GMT	https://swyftmarkets.com/?p=333	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/indexf604.html	(from https://swyftmarkets.com/faq/)
16:02:38	2036/2036	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:38%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Ffaq%2F	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embed7c76.json	(from https://swyftmarkets.com/faq/)
16:02:39	2196/2196	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Sep%202025%2015:02:39%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Ffaq%2F&format=xml	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embedf042	(from https://swyftmarkets.com/faq/)
16:02:40	33150/33150	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:40%20GMT	https://swyftmarkets.com/faq/swyftmarkets.com/app/account/login.php	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/faq/swyftmarkets.com/app/account/login.php	(from https://swyftmarkets.com/faq/)
16:02:41	1241/1241	---M-Z	200	added ('OK')	text/css	date:Wed,%2002%20Apr%202025%2017:40:19%20GMT	https://swyftmarkets.com/wp-content/uploads/elementor/css/post-373.css?ver=1743615619	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/uploads/elementor/css/post-373c4b6.css	(from https://swyftmarkets.com/contact-us/)
16:02:43	13893/13893	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:43%20GMT	https://swyftmarkets.com/wp-json/wp/v2/pages/373	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/wp/v2/pages/373.json	(from https://swyftmarkets.com/contact-us/)
16:02:45	2071/2071	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2015:02:45%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Fcontact-us%2F	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embed364f.json	(from https://swyftmarkets.com/contact-us/)
16:02:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2015:02:45%20GMT	https://swyftmarkets.com/?p=373	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/index7080.html	(from https://swyftmarkets.com/contact-us/)
16:02:46	2231/2231	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Sep%202025%2015:02:46%20GMT	https://swyftmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswyftmarkets.com%2Fcontact-us%2F&format=xml	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-json/oembed/1.0/embedaec0	(from https://swyftmarkets.com/contact-us/)
16:02:47	33157/33157	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:47%20GMT	https://swyftmarkets.com/contact-us/swyftmarkets.com/app/account/login.php	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/contact-us/swyftmarkets.com/app/account/login.php	(from https://swyftmarkets.com/contact-us/)
16:02:47	1262/1262	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202025%2018:55:33%20GMT	https://swyftmarkets.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-contact-form.css?ver=6.4.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-contact-form91f3.css	(from https://swyftmarkets.com/contact-us/)
16:02:48	1512/1512	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Mar%202025%2018:55:32%20GMT	https://swyftmarkets.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-contact-form.min.js?ver=6.4.0	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-contact-form.min91f3.js	(from https://swyftmarkets.com/contact-us/)
16:02:48	65745/65745	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20Dec%202024%2018:21:10%20GMT	https://swyftmarkets.com/app/account/assets/css/custom.css	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/css/custom.css	(from https://swyftmarkets.com/app/account/register.php)
16:02:49	280570/280570	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20Dec%202024%2018:21:10%20GMT	https://swyftmarkets.com/app/account/assets/css/7e73653276d97473.css	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/css/7e73653276d97473.css	(from https://swyftmarkets.com/app/account/register.php)
16:02:50	104008/104008	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Apr%202025%2017:30:57%20GMT	https://swyftmarkets.com/app/account/assets/img/logo.png	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/img/logo.png	(from https://swyftmarkets.com/app/account/register.php)
16:02:51	33138/33138	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:51%20GMT	https://swyftmarkets.com/app/account/asset/img/logo.png	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/asset/img/logo.98.delayed	(from https://swyftmarkets.com/app/account/register.php)
16:02:51	1051/1051	---MC-	200	added ('OK')	text/javascript	date:Fri,%2019%20Sep%202025%2015:02:52%20GMT	https://www.google.com/recaptcha/api.js?render=6Ldfr2keAAAAALr9Saitx-TvssAIqWnjBUNRA2gi	C:/xampp/htdocs/httracks/EDU_broker/www.google.com/recaptcha/api408b.js	(from https://swyftmarkets.com/app/account/register.php)
16:02:53	102526/102526	---M-Z	200	added ('OK')	text/css	etag:%22656632a7-54f3%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.5.0/css/all.min.css	C:/xampp/htdocs/httracks/EDU_broker/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.5.0/css/all.min.css	(from https://swyftmarkets.com/app/account/register.php)
16:02:54	83981/83981	---M-Z	200	added ('OK')	text/css	etag:%22619c057b-44be%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	C:/xampp/htdocs/httracks/EDU_broker/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css	(from https://swyftmarkets.com/app/account/register.php)
16:02:54	16828/16828	---M-Z	200	added ('OK')	text/css	etag:%225eb03ff8-41bc%22	https://cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.css	C:/xampp/htdocs/httracks/EDU_broker/cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.css	(from https://swyftmarkets.com/app/account/register.php)
16:02:55	16977/16977	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ff8-4251%22	https://cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.js	C:/xampp/htdocs/httracks/EDU_broker/cdnjs.cloudflare.com/ajax/libs/sweetalert/1.1.3/sweetalert.min.js	(from https://swyftmarkets.com/app/account/register.php)
16:02:56	112/112	---M-Z	200	added ('OK')	text/plain	date:Fri,%2019%20Sep%202025%2015:02:57%20GMT	http://swyftmarkets.com/robots.txt		(from https://swyftmarkets.com/)
16:02:57	232914/232914	---M-Z	200	added ('OK')	text/css	etag:W/%2238dd2-sjFlHg/Wi72HWBifvTZCxGLTT6Y%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0/dist/css/bootstrap.min.css	C:/xampp/htdocs/httracks/EDU_broker/cdn.jsdelivr.net/npm/bootstrap@5.3.0/dist/css/bootstrap.min.css	(from https://swyftmarkets.com/app/account/register.php)
16:02:58	33098/33098	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2015:02:58%20GMT	http://swyftmarkets.com/app/account/assets/css/css/7e73653276d97473.css	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/assets/css/css/7e73653276d97473.css	(from http://swyftmarkets.com/app/account/login.php)
16:02:58	4833/4833	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Sep%202025%2015:02:59%20GMT	http://swyftmarkets.com/app/account/reset.php	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/app/account/reset.html	(from http://swyftmarkets.com/app/account/login.php)
16:03:05	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:34%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify.eot?-fvbane	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.eot	(from https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
16:03:05	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Mar%202025%2018:55:34%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify.eot?	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themifyd41d.eot	(from https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
16:03:06	56108/56108	---M--	200	added ('OK')	font/woff	date:Fri,%2028%20Mar%202025%2018:55:34%20GMT	https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify.woff?-fvbane	C:/xampp/htdocs/httracks/EDU_broker/swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify9f24.woff	(from https://swyftmarkets.com/wp-content/plugins/uicore-framework/assets/fonts/themify-icons.css?ver=1.0.0)
